city_name,datetime,temperature_avg
Copenhagen,2020-01-01,-1.1
Copenhagen,2020-01-02,-3.8000000000000003
Copenhagen,2020-01-03,-0.10000000000000009
Copenhagen,2020-01-04,-2.4
Copenhagen,2020-01-05,-1.5500000000000003
Copenhagen,2020-01-06,1.85
Copenhagen,2020-01-07,0.9999999999999999
Copenhagen,2020-01-08,1.9500000000000002
Copenhagen,2020-01-09,2.8
Copenhagen,2020-01-10,3.0500000000000003
Copenhagen,2020-01-11,-0.5
Copenhagen,2020-01-12,0.45
Copenhagen,2020-01-13,0.6499999999999999
Copenhagen,2020-01-14,0.25
Copenhagen,2020-01-15,2.55
Copenhagen,2020-01-16,1.6
Copenhagen,2020-01-17,1.5
Copenhagen,2020-01-18,0.7999999999999999
Copenhagen,2020-01-19,-0.15000000000000013
Copenhagen,2020-01-20,-0.6000000000000001
Copenhagen,2020-01-21,0.95
Copenhagen,2020-01-22,0.40000000000000013
Copenhagen,2020-01-23,-0.9500000000000001
Copenhagen,2020-01-24,1.75
Copenhagen,2020-01-25,1.9500000000000002
Copenhagen,2020-01-26,-1.0999999999999999
Copenhagen,2020-01-27,0.0
Copenhagen,2020-01-28,0.29999999999999993
Copenhagen,2020-01-29,-1.35
Copenhagen,2020-01-30,-0.10000000000000009
Copenhagen,2020-01-31,1.95
Copenhagen,2020-02-01,2.4000000000000004
Copenhagen,2020-02-02,-0.9500000000000001
Copenhagen,2020-02-03,0.15000000000000002
Copenhagen,2020-02-04,-2.45
Copenhagen,2020-02-05,-2.1999999999999997
Copenhagen,2020-02-06,1.0
Copenhagen,2020-02-07,-0.55
Copenhagen,2020-02-08,0.5
Copenhagen,2020-02-09,0.09999999999999987
Copenhagen,2020-02-10,-1.1
Copenhagen,2020-02-11,-2.55
Copenhagen,2020-02-12,-2.7
Copenhagen,2020-02-13,-1.2
Copenhagen,2020-02-14,0.8999999999999999
Copenhagen,2020-02-15,0.35
Copenhagen,2020-02-16,2.6
Copenhagen,2020-02-17,-1.45
Copenhagen,2020-02-18,-0.8
Copenhagen,2020-02-19,-0.55
Copenhagen,2020-02-20,-1.25
Copenhagen,2020-02-21,-0.55
Copenhagen,2020-02-22,-1.3
Copenhagen,2020-02-23,-1.55
Copenhagen,2020-02-24,-0.8999999999999999
Copenhagen,2020-02-25,-2.65
Copenhagen,2020-02-26,-3.1
Copenhagen,2020-02-27,-2.5500000000000003
Copenhagen,2020-02-28,-1.5
Copenhagen,2020-02-29,-1.25
Copenhagen,2020-03-01,-0.9999999999999999
Copenhagen,2020-03-02,1.15
Copenhagen,2020-03-03,0.5999999999999999
Copenhagen,2020-03-04,0.3500000000000001
Copenhagen,2020-03-05,-0.4
Copenhagen,2020-03-06,-1.1
Copenhagen,2020-03-07,0.6000000000000001
Copenhagen,2020-03-08,1.0499999999999998
Copenhagen,2020-03-09,3.25
Copenhagen,2020-03-10,0.7000000000000001
Copenhagen,2020-03-11,0.65
Copenhagen,2020-03-12,-1.25
Copenhagen,2020-03-13,-2.2
Copenhagen,2020-03-14,-2.05
Copenhagen,2020-03-15,-0.10000000000000009
Copenhagen,2020-03-16,4.05
Copenhagen,2020-03-17,1.55
Copenhagen,2020-03-18,3.3499999999999996
Copenhagen,2020-03-19,1.8000000000000003
Copenhagen,2020-03-20,0.25
Copenhagen,2020-03-21,-1.8
Copenhagen,2020-03-22,-3.1
Copenhagen,2020-03-23,-3.0
Copenhagen,2020-03-24,-1.9
Copenhagen,2020-03-25,-1.35
Copenhagen,2020-03-26,0.55
Copenhagen,2020-03-27,2.4000000000000004
Copenhagen,2020-03-28,2.55
Copenhagen,2020-03-29,-3.8000000000000003
Copenhagen,2020-03-30,-1.9500000000000002
Copenhagen,2020-03-31,-2.55
Copenhagen,2020-04-01,0.95
Copenhagen,2020-04-02,-0.95
Copenhagen,2020-04-03,-2.5
Copenhagen,2020-04-04,0.6499999999999999
Copenhagen,2020-04-05,1.9
Copenhagen,2020-04-06,3.75
Copenhagen,2020-04-07,5.55
Copenhagen,2020-04-08,3.4499999999999997
Copenhagen,2020-04-09,2.85
Copenhagen,2020-04-10,2.75
Copenhagen,2020-04-11,2.4
Copenhagen,2020-04-12,6.300000000000001
Copenhagen,2020-04-13,-0.9500000000000001
Copenhagen,2020-04-14,-0.10000000000000009
Copenhagen,2020-04-15,3.55
Copenhagen,2020-04-16,3.2
Copenhagen,2020-04-17,4.45
Copenhagen,2020-04-18,2.45
Copenhagen,2020-04-19,4.15
Copenhagen,2020-04-20,5.65
Copenhagen,2020-04-21,7.15
Copenhagen,2020-04-22,7.85
Copenhagen,2020-04-23,10.1
Copenhagen,2020-04-24,7.35
Copenhagen,2020-04-25,5.25
Copenhagen,2020-04-26,5.5
Copenhagen,2020-04-27,5.75
Copenhagen,2020-04-28,6.2
Copenhagen,2020-04-29,1.2999999999999998
Copenhagen,2020-04-30,3.5500000000000003
Copenhagen,2020-05-01,5.7
Copenhagen,2020-05-02,6.300000000000001
Copenhagen,2020-05-03,6.25
Copenhagen,2020-05-04,4.9
Copenhagen,2020-05-05,3.45
Copenhagen,2020-05-06,4.25
Copenhagen,2020-05-07,7.35
Copenhagen,2020-05-08,7.75
Copenhagen,2020-05-09,10.2
Copenhagen,2020-05-10,9.55
Copenhagen,2020-05-11,0.75
Copenhagen,2020-05-12,2.1
Copenhagen,2020-05-13,2.8000000000000003
Copenhagen,2020-05-14,2.4000000000000004
Copenhagen,2020-05-15,3.9
Copenhagen,2020-05-16,3.6
Copenhagen,2020-05-17,5.4
Copenhagen,2020-05-18,8.0
Copenhagen,2020-05-19,6.6
Copenhagen,2020-05-20,8.0
Copenhagen,2020-05-21,8.85
Copenhagen,2020-05-22,7.75
Copenhagen,2020-05-23,10.3
Copenhagen,2020-05-24,7.8
Copenhagen,2020-05-25,10.0
Copenhagen,2020-05-26,9.7
Copenhagen,2020-05-27,10.25
Copenhagen,2020-05-28,11.05
Copenhagen,2020-05-29,10.450000000000001
Copenhagen,2020-05-30,12.100000000000001
Copenhagen,2020-05-31,13.3
Copenhagen,2020-06-01,13.75
Copenhagen,2020-06-02,15.5
Copenhagen,2020-06-03,11.3
Copenhagen,2020-06-04,9.8
Copenhagen,2020-06-05,9.0
Copenhagen,2020-06-06,6.75
Copenhagen,2020-06-07,11.2
Copenhagen,2020-06-08,12.1
Copenhagen,2020-06-09,12.1
Copenhagen,2020-06-10,14.149999999999999
Copenhagen,2020-06-11,15.7
Copenhagen,2020-06-12,15.05
Copenhagen,2020-06-13,14.8
Copenhagen,2020-06-14,14.3
Copenhagen,2020-06-15,15.3
Copenhagen,2020-06-16,17.75
Copenhagen,2020-06-17,16.75
Copenhagen,2020-06-18,17.85
Copenhagen,2020-06-19,19.05
Copenhagen,2020-06-20,18.5
Copenhagen,2020-06-21,17.0
Copenhagen,2020-06-22,15.350000000000001
Copenhagen,2020-06-23,16.4
Copenhagen,2020-06-24,19.700000000000003
Copenhagen,2020-06-25,19.9
Copenhagen,2020-06-26,22.200000000000003
Copenhagen,2020-06-27,21.700000000000003
Copenhagen,2020-06-28,19.15
Copenhagen,2020-06-29,15.85
Copenhagen,2020-06-30,11.45
Copenhagen,2020-07-01,14.100000000000001
Copenhagen,2020-07-02,15.899999999999999
Copenhagen,2020-07-03,13.05
Copenhagen,2020-07-04,13.600000000000001
Copenhagen,2020-07-05,13.25
Copenhagen,2020-07-06,9.850000000000001
Copenhagen,2020-07-07,9.5
Copenhagen,2020-07-08,9.350000000000001
Copenhagen,2020-07-09,10.850000000000001
Copenhagen,2020-07-10,11.149999999999999
Copenhagen,2020-07-11,10.1
Copenhagen,2020-07-12,10.45
Copenhagen,2020-07-13,12.4
Copenhagen,2020-07-14,14.65
Copenhagen,2020-07-15,14.55
Copenhagen,2020-07-16,13.95
Copenhagen,2020-07-17,16.7
Copenhagen,2020-07-18,17.05
Copenhagen,2020-07-19,19.85
Copenhagen,2020-07-20,14.049999999999999
Copenhagen,2020-07-21,11.45
Copenhagen,2020-07-22,11.85
Copenhagen,2020-07-23,13.2
Copenhagen,2020-07-24,15.2
Copenhagen,2020-07-25,13.7
Copenhagen,2020-07-26,16.15
Copenhagen,2020-07-27,15.45
Copenhagen,2020-07-28,15.5
Copenhagen,2020-07-29,11.05
Copenhagen,2020-07-30,11.25
Copenhagen,2020-07-31,15.7
Copenhagen,2020-08-01,15.55
Copenhagen,2020-08-02,17.95
Copenhagen,2020-08-03,14.55
Copenhagen,2020-08-04,13.4
Copenhagen,2020-08-05,15.1
Copenhagen,2020-08-06,18.55
Copenhagen,2020-08-07,21.450000000000003
Copenhagen,2020-08-08,23.05
Copenhagen,2020-08-09,23.85
Copenhagen,2020-08-10,22.7
Copenhagen,2020-08-11,20.35
Copenhagen,2020-08-12,19.1
Copenhagen,2020-08-13,20.0
Copenhagen,2020-08-14,19.75
Copenhagen,2020-08-15,21.5
Copenhagen,2020-08-16,21.0
Copenhagen,2020-08-17,22.3
Copenhagen,2020-08-18,22.200000000000003
Copenhagen,2020-08-19,21.2
Copenhagen,2020-08-20,21.1
Copenhagen,2020-08-21,21.3
Copenhagen,2020-08-22,18.65
Copenhagen,2020-08-23,15.45
Copenhagen,2020-08-24,14.700000000000001
Copenhagen,2020-08-25,12.7
Copenhagen,2020-08-26,16.2
Copenhagen,2020-08-27,15.299999999999999
Copenhagen,2020-08-28,14.0
Copenhagen,2020-08-29,16.75
Copenhagen,2020-08-30,14.950000000000001
Copenhagen,2020-08-31,12.75
Copenhagen,2020-09-01,13.350000000000001
Copenhagen,2020-09-02,13.149999999999999
Copenhagen,2020-09-03,14.65
Copenhagen,2020-09-04,14.35
Copenhagen,2020-09-05,12.15
Copenhagen,2020-09-06,11.2
Copenhagen,2020-09-07,10.8
Copenhagen,2020-09-08,14.450000000000001
Copenhagen,2020-09-09,13.350000000000001
Copenhagen,2020-09-10,10.2
Copenhagen,2020-09-11,11.25
Copenhagen,2020-09-12,12.25
Copenhagen,2020-09-13,13.4
Copenhagen,2020-09-14,17.3
Copenhagen,2020-09-15,18.15
Copenhagen,2020-09-16,14.0
Copenhagen,2020-09-17,8.65
Copenhagen,2020-09-18,9.15
Copenhagen,2020-09-19,13.2
Copenhagen,2020-09-20,13.55
Copenhagen,2020-09-21,13.7
Copenhagen,2020-09-22,12.75
Copenhagen,2020-09-23,14.7
Copenhagen,2020-09-24,13.350000000000001
Copenhagen,2020-09-25,12.0
Copenhagen,2020-09-26,12.2
Copenhagen,2020-09-27,16.7
Copenhagen,2020-09-28,13.149999999999999
Copenhagen,2020-09-29,13.4
Copenhagen,2020-09-30,13.2
Copenhagen,2020-10-01,11.850000000000001
Copenhagen,2020-10-02,11.95
Copenhagen,2020-10-03,12.3
Copenhagen,2020-10-04,13.450000000000001
Copenhagen,2020-10-05,12.4
Copenhagen,2020-10-06,10.4
Copenhagen,2020-10-07,10.5
Copenhagen,2020-10-08,9.35
Copenhagen,2020-10-09,8.2
Copenhagen,2020-10-10,7.4
Copenhagen,2020-10-11,6.5
Copenhagen,2020-10-12,6.8
Copenhagen,2020-10-13,6.8
Copenhagen,2020-10-14,2.2
Copenhagen,2020-10-15,2.7
Copenhagen,2020-10-16,5.699999999999999
Copenhagen,2020-10-17,5.6
Copenhagen,2020-10-18,4.05
Copenhagen,2020-10-19,3.8
Copenhagen,2020-10-20,6.85
Copenhagen,2020-10-21,9.9
Copenhagen,2020-10-22,9.350000000000001
Copenhagen,2020-10-23,8.25
Copenhagen,2020-10-24,8.65
Copenhagen,2020-10-25,9.2
Copenhagen,2020-10-26,8.1
Copenhagen,2020-10-27,5.6
Copenhagen,2020-10-28,6.300000000000001
Copenhagen,2020-10-29,6.1
Copenhagen,2020-10-30,7.05
Copenhagen,2020-10-31,10.5
Copenhagen,2020-11-01,8.6
Copenhagen,2020-11-02,9.95
Copenhagen,2020-11-03,6.3500000000000005
Copenhagen,2020-11-04,4.2
Copenhagen,2020-11-05,6.0
Copenhagen,2020-11-06,9.0
Copenhagen,2020-11-07,6.8500000000000005
Copenhagen,2020-11-08,6.15
Copenhagen,2020-11-09,6.199999999999999
Copenhagen,2020-11-10,4.85
Copenhagen,2020-11-11,3.4
Copenhagen,2020-11-12,4.55
Copenhagen,2020-11-13,6.3999999999999995
Copenhagen,2020-11-14,7.449999999999999
Copenhagen,2020-11-15,7.25
Copenhagen,2020-11-16,5.8
Copenhagen,2020-11-17,6.75
Copenhagen,2020-11-18,6.5
Copenhagen,2020-11-19,1.9499999999999997
Copenhagen,2020-11-20,-0.20000000000000007
Copenhagen,2020-11-21,2.55
Copenhagen,2020-11-22,3.55
Copenhagen,2020-11-23,2.3
Copenhagen,2020-11-24,3.6
Copenhagen,2020-11-25,3.0
Copenhagen,2020-11-26,3.45
Copenhagen,2020-11-27,1.1
Copenhagen,2020-11-28,-1.1500000000000001
Copenhagen,2020-11-29,-2.0
Copenhagen,2020-11-30,-1.5999999999999999
Copenhagen,2020-12-01,0.3500000000000001
Copenhagen,2020-12-02,-0.35
Copenhagen,2020-12-03,-3.95
Copenhagen,2020-12-04,-0.8
Copenhagen,2020-12-05,1.3499999999999999
Copenhagen,2020-12-06,2.9
Copenhagen,2020-12-07,1.95
Copenhagen,2020-12-08,2.3000000000000003
Copenhagen,2020-12-09,-0.44999999999999996
Copenhagen,2020-12-10,-2.05
Copenhagen,2020-12-11,-2.55
